sentence_index,sentence_length,uuas_sum,uuas_triu,uuas_tril,uuas_none
1619,24,0.3181818181818182,0.36363636363636365,0.22727272727272727,0.3181818181818182
1620,17,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.5333333333333333
1621,20,0.4444444444444444,0.5,0.3333333333333333,0.4444444444444444
1622,21,0.3684210526315789,0.5263157894736842,0.21052631578947367,0.3157894736842105
1623,31,0.4230769230769231,0.38461538461538464,0.34615384615384615,0.38461538461538464
1624,26,0.5,0.5,0.3333333333333333,0.5
1625,23,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714
1626,32,0.4444444444444444,0.4444444444444444,0.2962962962962963,0.4444444444444444
1627,27,0.5,0.5416666666666666,0.4583333333333333,0.5416666666666666
1628,19,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667
1629,18,0.6363636363636364,0.36363636363636365,0.5454545454545454,0.5454545454545454
1630,30,0.37037037037037035,0.3333333333333333,0.37037037037037035,0.4074074074074074
1631,29,0.38461538461538464,0.34615384615384615,0.38461538461538464,0.5
1632,32,0.4482758620689655,0.3793103448275862,0.3793103448275862,0.3793103448275862
1633,46,0.45,0.3,0.5,0.4
1634,30,0.3333333333333333,0.3333333333333333,0.25925925925925924,0.3333333333333333
1635,20,0.4444444444444444,0.5,0.3333333333333333,0.4444444444444444
1636,15,0.46153846153846156,0.3076923076923077,0.6153846153846154,0.46153846153846156
1637,36,0.3870967741935484,0.3870967741935484,0.3548387096774194,0.3870967741935484
1638,11,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333
1639,20,0.5555555555555556,0.5,0.3333333333333333,0.5555555555555556
1640,24,0.38095238095238093,0.38095238095238093,0.2857142857142857,0.3333333333333333
1641,21,0.47368421052631576,0.42105263157894735,0.3684210526315789,0.42105263157894735
1642,25,0.47619047619047616,0.5238095238095238,0.3333333333333333,0.47619047619047616
1643,22,0.5789473684210527,0.47368421052631576,0.42105263157894735,0.47368421052631576
1644,14,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
1645,17,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.35714285714285715
1646,36,0.4117647058823529,0.4117647058823529,0.23529411764705882,0.4411764705882353
1647,29,0.3333333333333333,0.2962962962962963,0.3333333333333333,0.4074074074074074
1648,27,0.4782608695652174,0.4782608695652174,0.30434782608695654,0.4782608695652174
1649,40,0.47368421052631576,0.47368421052631576,0.4473684210526316,0.4473684210526316
1650,18,0.5625,0.5625,0.4375,0.5625
1651,24,0.5,0.3333333333333333,0.5,0.4444444444444444
1652,17,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.35714285714285715
1653,32,0.38461538461538464,0.4230769230769231,0.38461538461538464,0.38461538461538464
1654,17,0.5833333333333334,0.4166666666666667,0.5,0.4166666666666667
1655,40,0.3055555555555556,0.25,0.3055555555555556,0.3055555555555556
1656,16,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855
1657,40,0.42857142857142855,0.2571428571428571,0.5142857142857142,0.37142857142857144
1658,32,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.4666666666666667
1659,25,0.5909090909090909,0.5454545454545454,0.5,0.5909090909090909
1660,29,0.6,0.52,0.52,0.6
1661,27,0.25,0.4166666666666667,0.125,0.375
1662,28,0.6666666666666666,0.7083333333333334,0.5416666666666666,0.5833333333333334
1663,18,0.6153846153846154,0.46153846153846156,0.5384615384615384,0.5384615384615384
1664,48,0.3902439024390244,0.2682926829268293,0.3902439024390244,0.3902439024390244
1665,31,0.5,0.5357142857142857,0.35714285714285715,0.5
1666,28,0.52,0.6,0.36,0.56
1667,26,0.45454545454545453,0.5,0.45454545454545453,0.45454545454545453
1668,33,0.3793103448275862,0.3793103448275862,0.27586206896551724,0.3793103448275862
1669,24,0.5454545454545454,0.4090909090909091,0.3181818181818182,0.45454545454545453
1670,20,0.4117647058823529,0.4117647058823529,0.29411764705882354,0.47058823529411764
1671,44,0.358974358974359,0.358974358974359,0.38461538461538464,0.38461538461538464
1672,15,0.38461538461538464,0.46153846153846156,0.3076923076923077,0.5384615384615384
1673,23,0.7894736842105263,0.631578947368421,0.631578947368421,0.631578947368421
1674,18,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857
1675,17,0.38461538461538464,0.46153846153846156,0.3076923076923077,0.38461538461538464
1676,26,0.3181818181818182,0.4090909090909091,0.36363636363636365,0.45454545454545453
1677,25,0.5238095238095238,0.47619047619047616,0.5238095238095238,0.5238095238095238
1678,33,0.4074074074074074,0.37037037037037035,0.2962962962962963,0.4074074074074074
1679,18,0.3125,0.375,0.375,0.3125
1680,32,0.3333333333333333,0.25925925925925924,0.2962962962962963,0.3333333333333333
1681,16,0.46153846153846156,0.5384615384615384,0.38461538461538464,0.5384615384615384
1682,25,0.4090909090909091,0.5,0.36363636363636365,0.4090909090909091
1683,17,0.625,0.4375,0.625,0.5625
1684,39,0.4375,0.46875,0.46875,0.4375
1685,31,0.5769230769230769,0.5384615384615384,0.38461538461538464,0.5769230769230769
1686,18,0.35714285714285715,0.42857142857142855,0.2857142857142857,0.42857142857142855
1687,23,0.47058823529411764,0.4117647058823529,0.47058823529411764,0.5882352941176471
1688,23,0.2857142857142857,0.38095238095238093,0.2857142857142857,0.47619047619047616
1689,24,0.4,0.3,0.45,0.4
1690,32,0.39285714285714285,0.4642857142857143,0.35714285714285715,0.39285714285714285
1691,18,0.5833333333333334,0.5833333333333334,0.5,0.5833333333333334
1692,19,0.6153846153846154,0.5384615384615384,0.38461538461538464,0.5384615384615384
1693,22,0.4,0.25,0.35,0.3
1694,24,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.5
1695,16,0.2857142857142857,0.42857142857142855,0.07142857142857142,0.2857142857142857
1696,12,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333
1697,25,0.45454545454545453,0.5454545454545454,0.4090909090909091,0.45454545454545453
1698,24,0.4,0.35,0.2,0.4
1699,49,0.2857142857142857,0.30952380952380953,0.30952380952380953,0.3333333333333333
